country,party,party_id,position,eu_salience,eu_dissent,eu_asylum,eu_budgets,lrgen,lrecon,lrecon_clear,lrecon_salience,galtan,galtan_clear,galtan_salience,immigrate_policy,immigra_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,ethnic_minorities,galtan_new,galtan_new_clear,galtan_new_salience,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership
it,SVP,827,strongly in favor,,1,2,6,4,center,9,8,center,9,5,5,5,1,6,6,1,strongly supports more rights for ethnic minorities,6,9,5,Elected officials make decisions,not important at all,3,7
it,SVP,827,in favor,5,.d,.d,.d,center,.d,.d,great importance,,,,.d,.d,,,,,,,,,,,,
it,SVP,827,in favor,,,.d,,4,,.d,,,,,,,,,,,,,,,,,,
it,SVP,827,.d,,.d,.d,.d,4,.d,.d,great importance,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,5,.d,.d,.d,.d,.d,.d
it,SVP,827,,,,,6,,,,,,,,,,,,,,,,,,,,,
it,SVP,827,in favor,5,.d,4,,center,center,.d,great importance,7,.d,7,7,.d,,,,,,7,,,.d,.d,.d,.d
it,SVP,827,in favor,5,.d,.d,.d,center,.d,.d,1,center,.d,.d,.d,no importance,.d,2,no importance,.d,strongly supports more rights for ethnic minorities,5,6,2,.d,1,.d,.d
it,SVP,827,somewhat in favor,no importance,party was completely united,.d,.d,4,center,.d,2,center,.d,.d,.d,.d,.d,.d,.d,.d,strongly supports more rights for ethnic minorities,.d,.d,.d,.d,.d,.d,.d
it,SVP,827,,,,Strongly favors,6,center,center,.d,6,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d
it,SVP,827,.d,3,.d,.d,.d,4,4,.d,2,.d,.d,1,.d,.d,.d,.d,.d,.d,.d,4,2,3,.d,1,.d,.d
it,SVP,827,.d,no importance,.d,.d,.d,3,center,.d,2,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d
it,PD,837,strongly in favor,7,,6,,3,4,6,7,3,,7,5,6,,4,6,,,2,,6,6,2,5,7
it,PD,837,strongly in favor,8,3,6,5,4,4,6,6,2,9,8,4,7,2,6,7,2,,2,9,8,2,1,3,7
it,PD,837,strongly in favor,great importance,party was completely united,6,6,3,3,9,great importance,2,9,8,2,great importance,1,2,great importance,2,2,2,9,1,Elected officials make decisions,1,5,3
it,PD,837,strongly in favor,,2,6,6,4,4,9,8,2,9,9,3,7,2,4,7,2,1,4,7,9,Elected officials make decisions,not important at all,6,3
it,PD,837,in favor,9,5,Strongly favors,Strongly favors,3,2,7,7,libertarian/postmaterialist,9,7,4,7,4,1,7,1,2,2,9,7,2,2,6,4
it,PD,837,strongly in favor,7,3,Strongly favors,6,4,center,7,8,3,9,9,2,7,5,2,7,6,4,3,10,9,Elected officials make decisions,4,5,6
it,PD,837,strongly in favor,8,2,Strongly favors,5,3,4,6,8,,,,2,6,,,,,,,,,,,,
it,PD,837,strongly in favor,8,5,Strongly favors,5,3,3,9,7,2,7,8,4,6,7,1,6,7,7,2,9,7,3,2,2,8
it,PD,837,in favor,3,4,4,3,3,4,3,6,center,4,8,5,5,7,5,.d,.d,.d,,,,,,,
it,PD,837,somewhat in favor,6,6,5,3,4,3,6,7,2,9,8,3,4,2,4,2,party was completely united,2,3,7,7,6,6,not important at all,Leadership controls party choices
it,PD,837,strongly in favor,8,3,6,3,4,center,9,5,3,6,8,5,6,7,3,,,,4,,,3,5,7,7
it,PD,837,strongly in favor,7,1,5,4,7,,7,5,3,9,8,4,8,5,4,7,4,,2,6,6,,1,,6
it,PD,837,in favor,7,2,Strongly favors,4,4,3,7,8,2,9,8,4,7,3,5,7,3,3,3,9,6,3,2,5,6
it,PD,837,,,,Strongly favors,5,4,center,6,8,4,6,6,5,4,6,4,6,4,4,4,6,5,4,5,3,8
it,PD,837,somewhat in favor,8,3,5,4,4,4,4,8,3,9,8,3,8,3,5,7,3,4,4,7,7,4,1,1,8
it,CD,843,strongly in favor,8,.d,6,5,center,center,5,5,6,5,4,,2,.d,5,6,.d,.d,5,,2,.d,.d,not important at all,.d
it,CD,843,in favor,7,1,Strongly favors,4,center,3,5,7,6,7,7,4,5,2,7,6,3,3,5,7,6,3,2,3,5
it,CD,843,strongly in favor,8,1,5,6,center,center,9,7,,,,2,5,,,,,,,,,,,,
it,CD,843,,,,Strongly favors,6,4,4,7,6,4,6,4,4,.d,.d,4,.d,2,4,4,7,4,3,3,4,.d
it,CD,843,strongly in favor,6,3,Strongly favors,6,center,3,9,6,6,7,3,4,3,2,2,6,2,6,3,7,7,2,1,2,Leadership controls party choices
it,CD,843,strongly in favor,9,3,Strongly favors,5,center,6,3,2,3,4,8,1,8,6,4,6,7,3,4,4,6,4,not important at all,1,.d
it,CD,843,strongly in favor,5,.d,5,,4,center,.d,great importance,6,.d,7,5,.d,,4,,,,5,,,.d,.d,.d,.d
it,CD,843,strongly in favor,,,.d,,center,,,,,,,,,,,,,,,,,,,,
it,CD,843,strongly in favor,7,party was completely united,Strongly favors,.d,4,.d,.d,2,3,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d
it,CD,843,,,,,,,,,,,,,,,,,,,,,,,,,,
it,CD,843,strongly in favor,5,2,6,Strongly favors,4,6,Completely Clear,8,4,7,6,4,2,6,4,6,.d,.d,4,9,5,2,4,7,8
it,CD,843,strongly in favor,,1,6,6,center,center,9,8,center,9,5,5,7,1,6,6,1,,6,9,5,Elected officials make decisions,not important at all,3,7
it,CD,843,strongly in favor,3,4,5,5,center,center,6,4,center,9,5,5,5,2,5,6,2,5,5,7,6,Elected officials make decisions,not important at all,5,5
it,CD,843,,,,,,,,,,,,.d,,,,,,,,,,,,,,
it,CD,843,.d,great importance,.d,,.d,4,.d,.d,great importance,8,9,.d,.d,.d,.d,.d,.d,.d,.d,,,,,,,
it,FdI,844,somewhat opposed,5,.d,.d,3,9,4,9,5,9,Completely Clear,8,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,,10,10,8,2,1,3,.d
it,FdI,844,opposed,8,1,Strogly opposes,Strogly opposes,9,3,3,6,8,9,8,9,great importance,party was completely united,strongly favours assimilation,7,1,8,9,9,9,6,8,7,8
it,FdI,844,opposed,3,party was completely united,.d,2,extreme left,,4,3,9,9,7,fully supports restrictive immigration policy,great importance,party was completely united,8,9,party was completely united,,9,6,5,,6,,8
it,FdI,844,opposed,9,party was completely united,Strogly opposes,Strogly opposes,9,4,9,7,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,9,7,7,2,Leadership controls party choices
it,FdI,844,strongly opposed,8,party was completely united,Strogly opposes,Strogly opposes,extreme right,4,9,7,traditional/authoritarian,Completely Clear,8,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,9,party was completely united,strongly opposes more rights for ethnic minorities,10,10,9,8,9,9,7
it,FdI,844,strongly opposed,great importance,party was completely united,Strogly opposes,Strogly opposes,extreme right,6,9,8,9,Completely Clear,7,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,1,The people make decisions,extremely important,5,9
it,FdI,844,opposed,great importance,party was completely united,Strogly opposes,Strogly opposes,extreme right,7,7,4,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly supports more rights for ethnic minorities,10,10,1,7,7,8,Leadership controls party choices
it,FdI,844,opposed,2,.d,,Strogly opposes,extreme right,6,6,4,traditional/authoritarian,Completely Clear,8,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,.d,.d,.d,,,,,,,
it,FdI,844,opposed,8,party was completely united,Strogly opposes,2,9,center,9,6,,,,fully supports restrictive immigration policy,great importance,,,,,,,,,,,,
it,FdI,844,opposed,5,,Strogly opposes,2,7,3,6,5,9,,8,fully supports restrictive immigration policy,great importance,,9,great importance,,,9,,8,6,2,5,8
it,FdI,844,opposed,,1,2,2,9,3,9,8,8,9,8,8,9,1,9,great importance,1,8,9,9,8,8,7,9,
it,FdI,844,opposed,8,.d,Strogly opposes,Strogly opposes,8,3,3,2,9,9,8,9,great importance,party was completely united,strongly favours assimilation,1,1,strongly opposes more rights for ethnic minorities,9,9,1,6,6,6,Leadership controls party choices
it,FdI,844,strongly opposed,great importance,party was completely united,Strogly opposes,Strogly opposes,9,7,7,5,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,9,party was completely united,7,10,10,1,6,2,7,5
it,FdI,844,,,,5,2,8,8,7,8,9,9,8,9,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,9,10,9,7,9,7,9
it,FdI,844,opposed,6,1,Strogly opposes,Strogly opposes,9,6,5,3,9,9,9,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,,,,9,,,9,extremely important,9,8
it,M5S,845,strongly opposed,,1,2,Strogly opposes,,3,2,8,4,5,4,.d,5,3,6,6,3,,1,4,9,The people make decisions,extremely important,extremely important,Leadership controls party choices
it,M5S,845,somewhat opposed,5,7,4,2,4,center,1,1,center,1,1,6,1,8,6,4,8,3,2,2,3,The people make decisions,extremely important,extremely important,Leadership controls party choices
it,M5S,845,,,,5,Strogly opposes,center,4,3,6,4,3,3,7,6,7,6,3,6,6,5,2,4,8,extremely important,extremely important,7
it,M5S,845,neutral,4,2,5,2,center,center,5,7,4,1,5,7,4,2,.d,no importance,3,.d,3,6,7,The people make decisions,extremely important,extremely important,5
it,M5S,845,somewhat opposed,great importance,party was completely united,2,2,7,center,3,6,8,Not clear,no importance,6,3,party was completely united,5,7,party was completely united,6,7,0,5,The people make decisions,extremely important,extremely important,9
it,M5S,845,strongly opposed,7,7,Strogly opposes,Strogly opposes,.d,4,Not clear,3,7,Not clear,1,6,6,5,.d,1,7,.d,7,,2,The people make decisions,extremely important,extremely important,Leadership controls party choices
it,M5S,845,neutral,8,7,4,3,7,4,1,3,center,2,5,5,6,5,7,6,4,,5,2,5,The people make decisions,extremely important,extremely important,9
it,M5S,845,opposed,7,,4,3,center,3,Not clear,5,center,,4,6,4,,.d,4,,,5,,3,The people make decisions,extremely important,extremely important,7
it,M5S,845,somewhat opposed,3,6,2,Strogly opposes,6,4,2,5,6,2,5,8,5,7,8,.d,.d,.d,,,,,,,
it,M5S,845,somewhat opposed,6,8,3,Strogly opposes,center,3,2,2,center,2,3,7,2,5,6,,,,5,,,The people make decisions,extremely important,extremely important,8
it,M5S,845,opposed,8,1,4,3,4,4,3,5,,,,6,5,,,,,,,,,,,,
it,M5S,845,somewhat opposed,4,party was completely united,.d,2,.d,,2,no importance,center,1,1,6,5,3,.d,1,3,,5,1,2,,extremely important,,Leadership controls party choices
it,M5S,845,somewhat opposed,8,6,4,3,4,4,3,6,1,7,6,5,6,9,6,6,7,.d,1,9,8,The people make decisions,extremely important,extremely important,6
it,M5S,845,opposed,8,6,4,Strogly opposes,.d,3,4,7,center,3,,6,5,7,8,6,7,7,5,1,,9,extremely important,extremely important,9
it,M5S,845,somewhat opposed,7,2,2,Strogly opposes,.d,4,1,5,center,2,4,9,9,2,7,6,3,.d,3,2,5,The people make decisions,extremely important,extremely important,9
it,VdA(UV),847,.d,,1,.d,.d,4,center,9,8,.d,.d,.d,,.d,.d,.d,.d,.d,strongly supports more rights for ethnic minorities,.d,.d,.d,.d,.d,.d,.d
it,VdA(UV),847,.d,,.d,.d,.d,.d,.d,.d,2,.d,.d,1,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,1,.d,.d
it,VdA(UV),847,in favor,5,.d,.d,.d,center,.d,.d,great importance,,,,.d,.d,,,,,,,,,,,,
it,VdA(UV),847,.d,great importance,.d,.d,,.d,.d,,great importance,.d,.d,.d,.d,.d,,.d,,,,.d,,,.d,.d,.d,.d
it,VdA(UV),847,in favor,7,1,.d,.d,center,.d,.d,great importance,7,.d,.d,.d,3,.d,.d,.d,.d,strongly supports more rights for ethnic minorities,6,.d,.d,2,1,.d,2
it,VdA(UV),847,,,,.d,.d,.d,.d,.d,5,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,
it,VdA(UV),847,,,,,,,,,,,,,,,,,,,,,,,,,,
it,VdA(UV),847,,,,,,,,,,,,,,,,,,,,,,,,,,
it,VdA(UV),847,.d,great importance,.d,.d,.d,.d,.d,,great importance,.d,.d,.d,,.d,,.d,.d,.d,.d,,,,,,,
it,VdA(UV),847,.d,no importance,.d,.d,.d,4,center,.d,2,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,Elected officials make decisions,.d,.d,.d
it,VdA(UV),847,.d,,,,,,,,,,,,,,,,,,,,,,,,,
it,VdA(UV),847,.d,no importance,party was completely united,.d,.d,.d,.d,.d,2,.d,.d,.d,.d,.d,.d,.d,.d,.d,strongly supports more rights for ethnic minorities,.d,.d,.d,.d,.d,.d,.d
it,VdA(UV),847,.d,no importance,.d,.d,.d,.d,.d,.d,great importance,.d,.d,.d,.d,.d,.d,.d,.d,.d,strongly supports more rights for ethnic minorities,.d,.d,.d,.d,.d,not important at all,.d
it,VdA(UV),847,.d,great importance,.d,.d,.d,.d,.d,.d,great importance,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d
it,VdA(UV),847,.d,,.d,.d,.d,.d,.d,.d,great importance,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,,6,.d,.d,.d,.d
it,SI,850,in favor,3,1,Strongly favors,4,2,1,5,6,1,Completely Clear,6,1,great importance,1,strongly favours multiculturalism,great importance,party was completely united,strongly supports more rights for ethnic minorities,1,9,8,Elected officials make decisions,1,5,5
it,SI,850,somewhat in favor,6,2,Strongly favors,2,1,extreme left,7,8,1,9,8,fully opposed to restrictive immigration policy,9,party was completely united,2,9,1,1,1,9,9,7,6,7,4
it,SI,850,,,,,,,,,,,,,,,,,,,,,,,,,,
it,SI,850,.d,,2,.d,.d,.d,.d,9,8,.d,.d,.d,,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,
it,SI,850,,,,,,,,,,,,,,,,,,,,,,,,,,
it,SI,850,,,,5,4,2,2,9,9,2,9,8,1,7,1,2,7,2,2,2,9,7,8,7,8,4
it,SI,850,somewhat opposed,3,6,6,3,2,2,6,6,2,9,8,1,3,2,4,6,3,4,3,9,7,4,4,1,.d
it,SI,850,somewhat in favor,7,4,Strongly favors,4,1,1,9,6,3,7,6,fully opposed to restrictive immigration policy,8,1,2,7,2,3,2,7,8,4,3,7,6
it,SI,850,somewhat in favor,3,1,6,3,1,1,5,6,libertarian/postmaterialist,9,7,3,5,2,2,.d,.d,.d,,,,,,,
it,SI,850,neutral,2,1,4,2,1,extreme left,6,6,libertarian/postmaterialist,7,6,1,6,.d,strongly favours multiculturalism,7,3,.d,1,6,7,6,2,6,3
it,SI,850,,,,,,,,,,,,,,,,,,,,,,,,,,
it,SI,850,somewhat opposed,7,3,6,3,1,1,9,6,,,,1,7,,,,,,,,,,,,
it,SI,850,neutral,4,4,Strongly favors,2,2,1,9,9,libertarian/postmaterialist,Completely Clear,7,fully opposed to restrictive immigration policy,great importance,,strongly favours multiculturalism,,,,1,,,8,8,9,4
it,SI,850,neutral,4,party was completely united,Strongly favors,2,1,extreme left,9,great importance,1,7,5,fully opposed to restrictive immigration policy,8,party was completely united,strongly favours multiculturalism,3,party was completely united,.d,0,10,5,6,2,3,2
it,SI,850,in favor,7,5,Strongly favors,4,1,1,9,8,libertarian/postmaterialist,Completely Clear,great importance,fully opposed to restrictive immigration policy,8,party was completely united,strongly favours multiculturalism,7,party was completely united,strongly opposes more rights for ethnic minorities,0,10,1,6,3,5,Leadership controls party choices
it,MDP,851,somewhat in favor,7,4,Strongly favors,3,2,2,9,6,3,9,6,1,9,2,2,9,2,3,3,7,8,2,3,6,7
it,MDP,851,somewhat in favor,7,6,6,4,2,2,9,8,,,,1,6,,,,,,,,,,,,
it,MDP,851,somewhat in favor,5,.d,6,.d,2,2,9,7,2,9,6,3,6,party was completely united,5,6,1,,3,9,5,2,1,3,7
it,MDP,851,in favor,,2,6,6,1,1,9,8,3,9,5,,7,1,4,9,1,1,6,9,5,Elected officials make decisions,not important at all,7,7
it,MDP,851,,,,,,,,,,,,,,,,,,,,,,,,,,
it,MDP,851,somewhat in favor,4,5,6,3,3,2,9,8,2,9,3,2,3,,2,,,,3,,,3,3,3,4
it,MDP,851,somewhat in favor,2,1,4,2,2,1,1,6,1,2,4,2,3,.d,1,6,6,.d,2,3,3,2,2,2,8
it,MDP,851,in favor,3,1,Strongly favors,4,2,1,5,6,1,Completely Clear,6,1,great importance,1,strongly favours multiculturalism,great importance,party was completely united,strongly supports more rights for ethnic minorities,1,9,8,Elected officials make decisions,1,5,5
it,MDP,851,,,,Strongly favors,Strongly favors,3,3,9,9,3,9,7,3,7,2,3,7,2,3,3,9,7,6,4,6,4
it,MDP,851,somewhat in favor,4,4,Strongly favors,2,3,2,7,great importance,2,Completely Clear,5,1,8,party was completely united,2,1,party was completely united,.d,1,9,4,3,2,2,2
it,MDP,851,in favor,7,2,Strongly favors,4,2,1,3,7,2,9,8,2,7,1,4,9,2,2,3,7,6,2,3,4,4
it,MDP,851,.d,great importance,.d,.d,.d,2,2,4,5,1,5,.d,.d,5,.d,.d,.d,.d,.d,,,,,,,
it,MDP,851,,,,,,,,,,,,,,,,,,,,,,,,,,
it,MDP,851,in favor,7,5,Strongly favors,5,2,2,9,8,1,Completely Clear,9,1,7,1,1,6,1,9,1,9,7,3,1,6,Leadership controls party choices
it,MDP,851,somewhat in favor,5,3,5,4,3,3,6,6,3,9,8,3,3,3,5,6,3,4,4,7,7,4,not important at all,not important at all,5
it,AP,852,,,,Strongly favors,5,center,6,3,6,6,5,4,6,4,6,6,3,2,6,6,3,6,.d,3,2,.d
it,AP,852,.d,3,1,Strongly favors,4,2,1,5,6,1,Completely Clear,6,1,great importance,1,strongly favours multiculturalism,great importance,party was completely united,strongly supports more rights for ethnic minorities,1,9,8,Elected officials make decisions,1,5,5
it,AP,852,in favor,7,2,Strongly favors,4,center,3,5,7,6,9,6,5,5,2,6,6,3,3,6,7,6,2,1,1,4
it,AP,852,in favor,5,2,5,6,6,7,5,4,7,9,6,5,1,.d,.d,.d,.d,.d,7,4,.d,.d,not important at all,not important at all,Leadership controls party choices
it,AP,852,strongly in favor,8,1,6,6,center,center,5,5,9,3,1,5,3,.d,5,.d,3,.d,9,7,4,2,not important at all,not important at all,6
it,AP,852,.d,great importance,.d,.d,.d,center,.d,.d,great importance,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,,,,,,,
