party,year,score,orientation,counts,random_state
Social Democratic Party of Germany,2013,0.1848739495798319,Left-wing,119,29
Free Democratic Party,2013,0.5589519650655022,Right-wing,229,29
Christian Democratic Union-Christian Social Union,2002,0.2486338797814207,Right-wing,366,29
Christian Democratic Union-Christian Social Union,2009,0.3417721518987341,Right-wing,158,29
Christian Democratic Union-Christian Social Union,2017,0.4476190476190476,Right-wing,105,29
Party of Democratic Socialism,2002,0.2681159420289855,Left-wing,138,29
Alliance‘90-Greens,2005,0.221505376344086,Left-wing,465,29
Free Democratic Party,2017,0.3008849557522124,Right-wing,339,29
Free Democratic Party,2009,0.1810699588477366,Right-wing,243,29
Alliance‘90-Greens,2009,0.2206572769953051,Left-wing,213,29
Free Democratic Party,2002,0.228021978021978,Right-wing,364,29
Christian Democratic Union-Christian Social Union,2005,0.3180722891566265,Right-wing,415,29
Social Democratic Party of Germany,2017,0.2072072072072072,Left-wing,222,29
The Left,2013,0.2587412587412587,Left-wing,286,29
Free Democratic Party,2005,0.25,Right-wing,12,29
Pirates,2013,0.2338842975206611,Other,1210,29
Free Democratic Party,2009,0.2608695652173913,Right-wing,230,30
Christian Democratic Union-Christian Social Union,2005,0.2013574660633484,Right-wing,442,30
Alternative for Germany,2017,0.6384180790960452,Right-wing,354,30
Free Democratic Party,2013,0.1882911392405063,Right-wing,632,30
Alliance‘90-Greens,2009,0.1995490417136415,Left-wing,887,30
Christian Democratic Union-Christian Social Union,2009,0.2421052631578947,Right-wing,380,30
Alliance‘90-Greens,2002,0.292079207920792,Left-wing,202,30
Alliance‘90-Greens,2017,0.2442996742671009,Left-wing,307,30
Party of Democratic Socialism,2002,0.2786259541984733,Left-wing,262,30
Free Democratic Party,2005,0.256,Right-wing,250,30
Social Democratic Party of Germany,2005,0.183066361556064,Left-wing,437,30
Party of Democratic Socialism,2005,0.4222873900293255,Left-wing,341,30
Free Democratic Party,2017,0.1956882255389718,Right-wing,603,30
Social Democratic Party of Germany,2017,0.3265306122448979,Left-wing,147,30
Christian Democratic Union-Christian Social Union,2013,0.3396226415094339,Right-wing,371,30
Alternative for Germany,2013,0.4435146443514644,Right-wing,239,30
Alliance‘90-Greens,2013,0.1561181434599156,Left-wing,237,30
Social Democratic Party of Germany,2002,0.2604422604422604,Left-wing,407,30
Social Democratic Party of Germany,2013,0.2222222222222222,Left-wing,549,30
Christian Democratic Union-Christian Social Union,2002,0.2332155477031802,Right-wing,283,30
The Left,2017,0.2669902912621359,Left-wing,206,30
Social Democratic Party of Germany,2009,0.2,Left-wing,135,30
Free Democratic Party,2002,0.2918781725888325,Right-wing,394,30
The Left,2009,0.4407713498622589,Left-wing,363,30
The Left,2013,0.2772277227722772,Left-wing,101,30
Alliance‘90-Greens,2005,0.3353293413173652,Left-wing,167,30
Christian Democratic Union-Christian Social Union,2017,0.375,Right-wing,8,30
Pirates,2013,0.2962025316455696,Other,395,30
Party of Democratic Socialism,2002,0.2284263959390862,Left-wing,394,31
Free Democratic Party,2009,0.3720930232558139,Right-wing,602,31
Free Democratic Party,2002,0.324074074074074,Right-wing,216,31
Social Democratic Party of Germany,2005,0.2983606557377049,Left-wing,305,31
Social Democratic Party of Germany,2002,0.3050847457627119,Left-wing,236,31
The Left,2013,0.5129650507328072,Left-wing,887,31
Christian Democratic Union-Christian Social Union,2002,0.1951219512195122,Right-wing,328,31
The Left,2009,0.3365384615384615,Left-wing,208,31
Social Democratic Party of Germany,2009,0.3868312757201646,Left-wing,243,31
Alternative for Germany,2013,0.5193798449612403,Right-wing,387,31
Alliance‘90-Greens,2002,0.4902998236331569,Left-wing,567,31
Social Democratic Party of Germany,2017,0.4421252371916508,Left-wing,527,31
Alliance‘90-Greens,2013,0.2439024390243902,Left-wing,369,31
Alliance‘90-Greens,2009,0.2413793103448276,Left-wing,377,31
Alliance‘90-Greens,2017,0.3425925925925926,Left-wing,324,31
Christian Democratic Union-Christian Social Union,2009,0.4395604395604395,Right-wing,91,31
Free Democratic Party,2013,0.2679425837320574,Right-wing,209,31
Alternative for Germany,2017,0.5074946466809421,Right-wing,467,31
Christian Democratic Union-Christian Social Union,2013,0.3846153846153846,Right-wing,364,31
The Left,2017,0.4837662337662338,Left-wing,308,31
Christian Democratic Union-Christian Social Union,2005,0.3482142857142857,Right-wing,448,31
Free Democratic Party,2017,0.2643051771117166,Right-wing,367,31
Christian Democratic Union-Christian Social Union,2017,0.3125,Right-wing,128,31
Alliance‘90-Greens,2005,0.4260089686098655,Left-wing,223,31
Social Democratic Party of Germany,2013,0.238341968911917,Left-wing,193,31
Party of Democratic Socialism,2005,0.4806201550387597,Left-wing,129,31
Free Democratic Party,2005,0.6666666666666666,Right-wing,9,31
Pirates,2013,0.3545081967213114,Other,488,31
Free Democratic Party,2013,0.5364667747163695,Right-wing,617,32
Alliance‘90-Greens,2002,0.2124105011933174,Left-wing,419,32
Alliance‘90-Greens,2009,0.2412790697674418,Left-wing,344,32
Free Democratic Party,2005,0.4307692307692308,Right-wing,585,32
Alternative for Germany,2013,0.501577287066246,Right-wing,634,32
The Left,2009,0.2600896860986547,Left-wing,223,32
Christian Democratic Union-Christian Social Union,2009,0.3511705685618729,Right-wing,299,32
The Left,2013,0.3705035971223021,Left-wing,278,32
Party of Democratic Socialism,2005,0.3854166666666667,Left-wing,864,32
Free Democratic Party,2009,0.3354978354978355,Right-wing,462,32
Free Democratic Party,2002,0.178743961352657,Right-wing,207,32
Christian Democratic Union-Christian Social Union,2017,0.3584905660377358,Right-wing,424,32
Alternative for Germany,2017,0.5366430260047281,Right-wing,423,32
Social Democratic Party of Germany,2002,0.2012779552715655,Left-wing,313,32
Christian Democratic Union-Christian Social Union,2002,0.3023952095808383,Right-wing,334,32
Party of Democratic Socialism,2002,0.2452830188679245,Left-wing,159,32
Free Democratic Party,2017,0.4645161290322581,Right-wing,155,32
Social Democratic Party of Germany,2009,0.2442528735632184,Left-wing,348,32
Alliance‘90-Greens,2005,0.2201834862385321,Left-wing,218,32
Christian Democratic Union-Christian Social Union,2013,0.2326732673267326,Right-wing,202,32
The Left,2017,0.5609756097560976,Left-wing,205,32
Social Democratic Party of Germany,2017,0.2558139534883721,Left-wing,129,32
Christian Democratic Union-Christian Social Union,2005,0.1904761904761904,Right-wing,378,32
Social Democratic Party of Germany,2005,0.345724907063197,Left-wing,269,32
Social Democratic Party of Germany,2013,0.4408602150537634,Left-wing,93,32
Alliance‘90-Greens,2013,0.2142857142857142,Left-wing,14,32
Alliance‘90-Greens,2017,0.1965811965811965,Left-wing,117,32
Pirates,2013,0.2383053839364519,Other,1133,32
Christian Democratic Union-Christian Social Union,2002,0.2636986301369863,Right-wing,292,33
Alternative for Germany,2017,0.569364161849711,Right-wing,346,33
Free Democratic Party,2017,0.2395543175487465,Right-wing,359,33
Alliance‘90-Greens,2009,0.2582417582417582,Left-wing,546,33
The Left,2013,0.387434554973822,Left-wing,382,33
Alliance‘90-Greens,2013,0.2786885245901639,Left-wing,671,33
Free Democratic Party,2002,0.2301458670988654,Right-wing,617,33
Social Democratic Party of Germany,2013,0.3461538461538461,Left-wing,156,33
Christian Democratic Union-Christian Social Union,2017,0.2061068702290076,Right-wing,393,33
Social Democratic Party of Germany,2017,0.2947976878612717,Left-wing,173,33
The Left,2017,0.6238532110091743,Left-wing,327,33
Alliance‘90-Greens,2017,0.2708333333333333,Left-wing,288,33
Social Democratic Party of Germany,2009,0.3245614035087719,Left-wing,228,33
Free Democratic Party,2009,0.1915621436716077,Right-wing,877,33
Christian Democratic Union-Christian Social Union,2013,0.3185654008438818,Right-wing,474,33
Social Democratic Party of Germany,2005,0.2195121951219512,Left-wing,246,33
Alternative for Germany,2013,0.3981900452488687,Right-wing,221,33
Party of Democratic Socialism,2002,0.2612612612612612,Left-wing,111,33
Alliance‘90-Greens,2002,0.446524064171123,Left-wing,374,33
Social Democratic Party of Germany,2002,0.3243243243243243,Left-wing,222,33
Party of Democratic Socialism,2005,0.2035928143712574,Left-wing,334,33
Christian Democratic Union-Christian Social Union,2005,0.3102678571428571,Right-wing,448,33
Free Democratic Party,2013,0.5305164319248826,Right-wing,213,33
The Left,2009,0.3276595744680851,Left-wing,235,33
Alliance‘90-Greens,2005,0.3166666666666666,Left-wing,120,33
Christian Democratic Union-Christian Social Union,2009,0.2929292929292929,Right-wing,99,33
Free Democratic Party,2005,0.125,Right-wing,8,33
Pirates,2013,0.3326488706365503,Other,974,33
Social Democratic Party of Germany,2013,0.2838283828382838,Left-wing,606,34
Social Democratic Party of Germany,2002,0.3159722222222222,Left-wing,288,34
Christian Democratic Union-Christian Social Union,2017,0.2991452991452991,Right-wing,234,34
Social Democratic Party of Germany,2017,0.2937062937062937,Left-wing,143,34
Free Democratic Party,2017,0.3901734104046243,Right-wing,346,34
Christian Democratic Union-Christian Social Union,2013,0.3713450292397661,Right-wing,342,34
The Left,2017,0.3856382978723404,Left-wing,376,34
Alternative for Germany,2013,0.4146341463414634,Right-wing,574,34
Alliance‘90-Greens,2009,0.2131519274376417,Left-wing,441,34
Christian Democratic Union-Christian Social Union,2005,0.2321428571428571,Right-wing,168,34
Alliance‘90-Greens,2002,0.3227272727272727,Left-wing,880,34
Alternative for Germany,2017,0.4702970297029702,Right-wing,202,34
Christian Democratic Union-Christian Social Union,2009,0.308695652173913,Right-wing,230,34
Social Democratic Party of Germany,2009,0.2412060301507537,Left-wing,199,34
Social Democratic Party of Germany,2005,0.2196382428940568,Left-wing,387,34
Alliance‘90-Greens,2005,0.2865013774104683,Left-wing,363,34
Free Democratic Party,2013,0.197324414715719,Right-wing,598,34
Party of Democratic Socialism,2002,0.3428571428571428,Left-wing,105,34
Alliance‘90-Greens,2017,0.3854166666666667,Left-wing,288,34
Free Democratic Party,2005,0.2787610619469026,Right-wing,452,34
Christian Democratic Union-Christian Social Union,2002,0.3017241379310345,Right-wing,464,34
Party of Democratic Socialism,2005,0.2704918032786885,Left-wing,244,34
The Left,2009,0.4180327868852459,Left-wing,244,34
The Left,2013,0.3486590038314176,Left-wing,261,34
Alliance‘90-Greens,2013,0.2740740740740741,Left-wing,135,34
Free Democratic Party,2002,0.3,Right-wing,120,34
Free Democratic Party,2009,0.2222222222222222,Right-wing,9,34
Pirates,2013,0.2546689303904924,Other,1178,34
Alternative for Germany,2013,0.5714285714285714,Right-wing,217,35
Free Democratic Party,2013,0.1464088397790055,Right-wing,362,35
Alliance‘90-Greens,2017,0.268,Left-wing,250,35
Christian Democratic Union-Christian Social Union,2017,0.234192037470726,Right-wing,854,35
Free Democratic Party,2017,0.2582159624413145,Right-wing,426,35
Social Democratic Party of Germany,2017,0.2739130434782608,Left-wing,230,35
Christian Democratic Union-Christian Social Union,2002,0.1153846153846153,Right-wing,364,35
Christian Democratic Union-Christian Social Union,2009,0.2140992167101827,Right-wing,383,35
Alliance‘90-Greens,2009,0.1689497716894977,Left-wing,219,35
Social Democratic Party of Germany,2009,0.1548183254344391,Left-wing,633,35
Alliance‘90-Greens,2002,0.1559633027522936,Left-wing,218,35
Alternative for Germany,2017,0.3423728813559322,Right-wing,295,35
Social Democratic Party of Germany,2002,0.26497277676951,Left-wing,551,35
Party of Democratic Socialism,2005,0.4308231173380035,Left-wing,571,35
The Left,2017,0.4297082228116711,Left-wing,377,35
Social Democratic Party of Germany,2005,0.4479166666666667,Left-wing,96,35
Free Democratic Party,2005,0.2105263157894736,Right-wing,418,35
Alliance‘90-Greens,2013,0.1536144578313253,Left-wing,332,35
The Left,2013,0.2971246006389776,Left-wing,313,35
The Left,2009,0.3255813953488372,Left-wing,129,35
Social Democratic Party of Germany,2013,0.1224489795918367,Left-wing,441,35
Christian Democratic Union-Christian Social Union,2005,0.304054054054054,Right-wing,148,35
Free Democratic Party,2009,0.1781609195402299,Right-wing,174,35
Alliance‘90-Greens,2005,0.177257525083612,Left-wing,299,35
Christian Democratic Union-Christian Social Union,2013,0.1493670886075949,Right-wing,395,35
Free Democratic Party,2002,0.25,Right-wing,124,35
Party of Democratic Socialism,2002,0.0,Left-wing,8,35
Pirates,2013,0.2047872340425532,Other,752,35
Free Democratic Party,2002,0.4297297297297297,Right-wing,370,36
Party of Democratic Socialism,2005,0.4469453376205787,Left-wing,311,36
Free Democratic Party,2013,0.3191489361702128,Right-wing,564,36
Alliance‘90-Greens,2013,0.160958904109589,Left-wing,584,36
Alliance‘90-Greens,2009,0.2756410256410256,Left-wing,156,36
Christian Democratic Union-Christian Social Union,2009,0.497737556561086,Right-wing,221,36
Alternative for Germany,2013,0.5959367945823928,Right-wing,443,36
Social Democratic Party of Germany,2002,0.2861271676300578,Left-wing,346,36
Alternative for Germany,2017,0.4008264462809917,Right-wing,242,36
Social Democratic Party of Germany,2009,0.2455357142857142,Left-wing,224,36
Free Democratic Party,2005,0.2117962466487935,Right-wing,373,36
Social Democratic Party of Germany,2013,0.3343949044585987,Left-wing,628,36
Social Democratic Party of Germany,2005,0.3074712643678161,Left-wing,348,36
Free Democratic Party,2009,0.2686046511627907,Right-wing,860,36
Alliance‘90-Greens,2005,0.2432432432432432,Left-wing,185,36
Christian Democratic Union-Christian Social Union,2013,0.1970802919708029,Right-wing,411,36
Party of Democratic Socialism,2002,0.4245283018867924,Left-wing,106,36
Social Democratic Party of Germany,2017,0.4329004329004329,Left-wing,231,36
Free Democratic Party,2017,0.470873786407767,Right-wing,206,36
The Left,2017,0.5577557755775577,Left-wing,303,36
Alliance‘90-Greens,2002,0.2755102040816326,Left-wing,98,36
Alliance‘90-Greens,2017,0.3783783783783784,Left-wing,444,36
The Left,2009,0.5227272727272727,Left-wing,396,36
Christian Democratic Union-Christian Social Union,2002,0.3299663299663299,Right-wing,297,36
Christian Democratic Union-Christian Social Union,2017,0.3008474576271186,Right-wing,236,36
The Left,2013,0.4790419161676646,Left-wing,334,36
Christian Democratic Union-Christian Social Union,2005,0.3333333333333333,Right-wing,3,36
Pirates,2013,0.4363636363636363,Other,440,36
Free Democratic Party,2017,0.425287356321839,Right-wing,435,37
Social Democratic Party of Germany,2005,0.2598870056497175,Left-wing,885,37
Christian Democratic Union-Christian Social Union,2013,0.4585253456221198,Right-wing,434,37
The Left,2009,0.4257425742574257,Left-wing,101,37
Party of Democratic Socialism,2005,0.2130637636080871,Left-wing,643,37
Social Democratic Party of Germany,2017,0.2509293680297397,Left-wing,538,37
Social Democratic Party of Germany,2009,0.3360881542699724,Left-wing,363,37
Alliance‘90-Greens,2017,0.3056768558951965,Left-wing,229,37
Christian Democratic Union-Christian Social Union,2009,0.2435530085959885,Right-wing,349,37
Social Democratic Party of Germany,2002,0.3231197771587744,Left-wing,359,37
Alternative for Germany,2017,0.4681528662420382,Right-wing,314,37
Christian Democratic Union-Christian Social Union,2002,0.2097701149425287,Right-wing,348,37
Free Democratic Party,2002,0.1800327332242225,Right-wing,611,37
Free Democratic Party,2005,0.3627118644067796,Right-wing,295,37
Christian Democratic Union-Christian Social Union,2005,0.5299145299145299,Right-wing,234,37
Social Democratic Party of Germany,2013,0.3514851485148514,Left-wing,404,37
Alternative for Germany,2013,0.5101214574898786,Right-wing,247,37
Christian Democratic Union-Christian Social Union,2017,0.3394495412844037,Right-wing,327,37
Party of Democratic Socialism,2002,0.4362139917695473,Left-wing,243,37
Free Democratic Party,2009,0.2608695652173913,Right-wing,230,37
Free Democratic Party,2013,0.3097826086956521,Right-wing,184,37
Alliance‘90-Greens,2009,0.4608294930875576,Left-wing,217,37
