party,year,score,orientation,counts,random_state
Reformed Political Party,2002.0,0.2354243542435424,Right-wing,1355,4
Party for the Animals,2010.0,0.3415937803692905,Left-wing,2058,4
50Plus,2012.0,0.1739409499358151,Other,1558,4
Party for the Animals,2006.0,0.3657195233730522,Left-wing,1091,4
Reformed Political Party,2012.0,0.3721238938053097,Right-wing,2260,4
Reformed Political Party,2017.0,0.2602478551000953,Right-wing,1049,4
Green Left,2017.0,0.1580327868852459,Left-wing,1525,4
Green Left,2003.0,0.1714785651793526,Left-wing,1143,4
Green Left,2002.0,0.3463751438434982,Left-wing,869,4
Forum for Democracy,2017.0,0.7416666666666667,Right-wing,840,5
Labour Party,2010.0,0.2125,Left-wing,320,5
Labour Party,2003.0,0.6334056399132321,Left-wing,461,5
Socialist Party,2003.0,0.6563876651982379,Left-wing,681,5
Christian Union,2006.0,0.4774114774114774,Other,819,5
Socialist Party,2012.0,0.6507936507936508,Left-wing,504,5
Labour Party,2012.0,0.5316351684470009,Left-wing,1217,5
Socialist Party,2010.0,0.8118081180811808,Left-wing,271,5
List Pim Fortuyn,2003.0,0.6356073211314476,Right-wing,601,5
Socialist Party,2017.0,0.6527570789865872,Left-wing,671,5
Socialist Party,2006.0,0.75,Left-wing,684,5
Christian Democratic Appeal,2012.0,0.40625,Right-wing,32,5
Christian Union,2002.0,0.4423076923076923,Other,572,5
Socialist Party,2002.0,0.702801461632156,Left-wing,821,5
People’s Party for Freedom and Democracy,2002.0,0.5168961201501877,Right-wing,799,5
Democrats‘66,2006.0,0.4468546637744034,Other,461,5
People’s Party for Freedom and Democracy,2006.0,0.5855263157894737,Right-wing,304,5
Labour Party,2002.0,0.405997693194925,Left-wing,867,5
Democrats‘66,2003.0,0.6404255319148936,Other,470,5
Party of Freedom,2017.0,0.7029972752043597,Right-wing,367,5
Christian Democratic Appeal,2010.0,0.4953095684803001,Right-wing,533,5
Christian Democratic Appeal,2006.0,0.5731414868105515,Right-wing,834,5
Party of Freedom,2006.0,0.4747826086956522,Right-wing,575,5
Christian Union,2012.0,0.4102564102564102,Other,117,5
Labour Party,2017.0,0.5193050193050193,Left-wing,518,5
Democrats‘66,2010.0,0.7377049180327869,Other,183,5
Christian Union,2017.0,0.4560185185185185,Other,432,5
People’s Party for Freedom and Democracy,2010.0,0.7014218009478673,Right-wing,211,5
Christian Democratic Appeal,2017.0,0.6174863387978142,Right-wing,183,5
Labour Party,2006.0,0.0459770114942528,Left-wing,87,5
Christian Democratic Appeal,2002.0,0.0194174757281553,Right-wing,103,5
Party of Freedom,2012.0,0.6410256410256411,Right-wing,273,5
Christian Union,2010.0,0.4166666666666667,Other,132,5
People’s Party for Freedom and Democracy,2017.0,0.1689189189189189,Right-wing,148,5
Democrats‘66,2002.0,0.0163934426229508,Other,61,5
Democrats‘66,2012.0,0.4736842105263157,Other,19,5
Democrats‘66,2017.0,0.5121951219512195,Other,41,5
People’s Party for Freedom and Democracy,2012.0,0.0259740259740259,Right-wing,77,5
Party of Freedom,2010.0,0.4615384615384615,Right-wing,26,5
People’s Party for Freedom and Democracy,2003.0,0.7692307692307693,Right-wing,13,5
Green Left,2003.0,0.6075949367088608,Left-wing,553,5
Green Left,2017.0,0.6677824267782427,Left-wing,1195,5
Reformed Political Party,2010.0,0.529126213592233,Right-wing,206,5
50Plus,2012.0,0.6050505050505051,Other,990,5
Green Left,2010.0,0.4878253568429891,Left-wing,1191,5
Party for the Animals,2006.0,0.291970802919708,Left-wing,137,5
Reformed Political Party,2006.0,0.5624586913417052,Right-wing,1513,5
Reformed Political Party,2012.0,0.5342163355408388,Right-wing,1812,5
Party for the Animals,2012.0,0.5963480963480964,Left-wing,2574,5
Reformed Political Party,2017.0,0.3874538745387454,Right-wing,1355,5
Party for the Animals,2010.0,0.5223517978620019,Left-wing,2058,5
50Plus,2017.0,0.6386392811296534,Other,1558,5
Green Left,2006.0,0.5279560036663611,Left-wing,1091,5
Green Left,2012.0,0.4504424778761062,Left-wing,2260,5
Reformed Political Party,2002.0,0.2516682554814108,Right-wing,1049,5
Party for the Animals,2017.0,0.5534426229508197,Left-wing,1525,5
Green Left,2002.0,0.6089238845144357,Left-wing,1143,5
DENK,2017.0,0.2945914844649022,Left-wing,869,5
Labour Party,2012.0,0.2977777777777777,Left-wing,675,6
Christian Union,2012.0,0.2794612794612794,Other,297,6
Christian Union,2006.0,0.247191011235955,Other,445,6
Socialist Party,2002.0,0.3424657534246575,Left-wing,511,6
Christian Union,2002.0,0.2115869017632241,Other,794,6
People’s Party for Freedom and Democracy,2012.0,0.2542372881355932,Right-wing,590,6
Forum for Democracy,2017.0,0.2713178294573643,Right-wing,645,6
Christian Union,2010.0,0.3060836501901141,Other,526,6
Labour Party,2002.0,0.2982456140350877,Left-wing,684,6
Socialist Party,2012.0,0.4559068219633943,Left-wing,1202,6
People’s Party for Freedom and Democracy,2003.0,0.2831541218637993,Right-wing,279,6
Democrats‘66,2017.0,0.2401746724890829,Other,687,6
Christian Democratic Appeal,2017.0,0.1979949874686716,Right-wing,798,6
People’s Party for Freedom and Democracy,2017.0,0.2234636871508379,Right-wing,358,6
Party of Freedom,2012.0,0.3443396226415094,Right-wing,848,6
Democrats‘66,2010.0,0.5055679287305123,Other,449,6
Labour Party,2017.0,0.5217391304347826,Left-wing,920,6
Democrats‘66,2012.0,0.3216783216783216,Other,143,6
Christian Union,2017.0,0.2208588957055214,Other,489,6
Socialist Party,2003.0,0.4754420432220039,Left-wing,509,6
Party of Freedom,2006.0,0.496309963099631,Right-wing,542,6
Labour Party,2010.0,0.2439613526570048,Left-wing,828,6
Socialist Party,2017.0,0.2821782178217821,Left-wing,202,6
Democrats‘66,2003.0,0.314516129032258,Other,248,6
Christian Democratic Appeal,2002.0,0.4822695035460992,Right-wing,141,6
Christian Democratic Appeal,2006.0,0.4375,Right-wing,32,6
Labour Party,2006.0,0.2947976878612717,Left-wing,173,6
People’s Party for Freedom and Democracy,2010.0,0.2716763005780346,Right-wing,173,6
Labour Party,2003.0,0.5,Left-wing,6,6
Christian Democratic Appeal,2012.0,0.1919315403422982,Right-wing,818,6
Party of Freedom,2010.0,0.7222222222222222,Right-wing,18,6
Democrats‘66,2006.0,0.4778481012658228,Other,316,6
List Pim Fortuyn,2003.0,0.826530612244898,Right-wing,98,6
Christian Democratic Appeal,2010.0,0.4166666666666667,Right-wing,480,6
People’s Party for Freedom and Democracy,2002.0,0.8717948717948718,Right-wing,78,6
Socialist Party,2006.0,0.75,Left-wing,80,6
Party of Freedom,2017.0,0.5619047619047619,Right-wing,105,6
Democrats‘66,2002.0,0.9642857142857144,Other,84,6
Socialist Party,2010.0,0.1282051282051282,Left-wing,39,6
People’s Party for Freedom and Democracy,2006.0,0.5,Right-wing,18,6
Green Left,2003.0,0.2061482820976491,Left-wing,553,6
Party for the Animals,2017.0,0.2694560669456067,Left-wing,1195,6
50Plus,2012.0,0.2621359223300971,Other,206,6
Green Left,2010.0,0.2696969696969697,Left-wing,990,6
Reformed Political Party,2017.0,0.3711167086481948,Right-wing,1191,6
Reformed Political Party,2012.0,0.4744525547445255,Right-wing,137,6
Green Left,2012.0,0.3298083278255122,Left-wing,1513,6
Green Left,2002.0,0.2786975717439293,Left-wing,1812,6
Reformed Political Party,2006.0,0.2832167832167832,Right-wing,2574,6
Green Left,2017.0,0.4664206642066421,Left-wing,1355,6
Green Left,2006.0,0.2657920310981535,Left-wing,2058,6
50Plus,2017.0,0.2804878048780488,Other,1558,6
Reformed Political Party,2002.0,0.2969752520623281,Right-wing,1091,6
Party for the Animals,2006.0,0.334070796460177,Left-wing,2260,6
Party for the Animals,2012.0,0.5061963775023832,Left-wing,1049,6
DENK,2017.0,0.3278688524590163,Left-wing,1525,6
Party for the Animals,2010.0,0.2817147856517935,Left-wing,1143,6
Reformed Political Party,2010.0,0.5765247410817032,Right-wing,869,6
Socialist Party,2010.0,0.5239085239085239,Left-wing,481,7
Labour Party,2006.0,0.1707317073170731,Left-wing,164,7
Christian Democratic Appeal,2002.0,0.1442953020134228,Right-wing,298,7
People’s Party for Freedom and Democracy,2017.0,0.2105263157894736,Right-wing,513,7
Democrats‘66,2002.0,0.136094674556213,Other,169,7
Democrats‘66,2010.0,0.2840512223515716,Other,859,7
Christian Union,2010.0,0.3028785982478097,Other,799,7
Socialist Party,2006.0,0.3576642335766423,Left-wing,685,7
Socialist Party,2012.0,0.8648648648648649,Left-wing,74,7
Forum for Democracy,2017.0,0.3435700575815739,Right-wing,521,7
Party of Freedom,2010.0,0.5008488964346349,Right-wing,589,7
Socialist Party,2003.0,0.6143790849673203,Left-wing,306,7
Party of Freedom,2017.0,0.4558404558404558,Right-wing,351,7
Socialist Party,2017.0,0.4002659574468085,Left-wing,752,7
Labour Party,2010.0,0.351508120649652,Left-wing,862,7
Christian Union,2006.0,0.3178294573643411,Other,129,7
People’s Party for Freedom and Democracy,2010.0,0.3515815085158151,Right-wing,822,7
List Pim Fortuyn,2003.0,0.8373983739837398,Right-wing,123,7
Democrats‘66,2017.0,0.2691466083150984,Other,457,7
People’s Party for Freedom and Democracy,2002.0,0.4101382488479262,Right-wing,651,7
Labour Party,2003.0,0.2647058823529412,Left-wing,578,7
Christian Democratic Appeal,2017.0,0.2359550561797752,Right-wing,445,7
Christian Union,2017.0,0.3376470588235294,Other,850,7
People’s Party for Freedom and Democracy,2003.0,0.6993464052287581,Right-wing,153,7
People’s Party for Freedom and Democracy,2012.0,0.1326530612244898,Right-wing,196,7
Labour Party,2002.0,0.3746478873239436,Left-wing,710,7
Christian Democratic Appeal,2006.0,0.0766423357664233,Right-wing,274,7
Party of Freedom,2006.0,0.4063004846526656,Right-wing,1238,7
Christian Democratic Appeal,2012.0,0.3621794871794871,Right-wing,624,7
Christian Democratic Appeal,2010.0,0.2064220183486238,Right-wing,436,7
Socialist Party,2002.0,0.8837209302325582,Left-wing,86,7
People’s Party for Freedom and Democracy,2006.0,0.2952029520295203,Right-wing,271,7
Labour Party,2012.0,0.271062271062271,Left-wing,546,7
Labour Party,2017.0,0.7719298245614035,Left-wing,114,7
Christian Union,2012.0,0.5384615384615384,Other,26,7
Democrats‘66,2003.0,0.1,Other,50,7
Democrats‘66,2012.0,0.625,Other,64,7
Christian Union,2002.0,0.5769230769230769,Other,26,7
Democrats‘66,2006.0,0.1428571428571428,Other,14,7
Party of Freedom,2012.0,0.5,Right-wing,22,7
Green Left,2002.0,0.2061482820976491,Left-wing,553,7
Reformed Political Party,2006.0,0.3163179916317992,Right-wing,1195,7
Green Left,2006.0,0.2718446601941747,Left-wing,206,7
Reformed Political Party,2017.0,0.3383838383838384,Right-wing,990,7
Green Left,2003.0,0.2141057934508816,Left-wing,1191,7
50Plus,2012.0,0.5693430656934306,Other,137,7
Green Left,2017.0,0.3046926635822868,Left-wing,1513,7
50Plus,2017.0,0.2958057395143488,Other,1812,7
Reformed Political Party,2010.0,0.2975912975912976,Right-wing,2574,7
Party for the Animals,2006.0,0.2450184501845018,Left-wing,1355,7
Green Left,2010.0,0.2944606413994169,Left-wing,2058,7
Reformed Political Party,2012.0,0.2708600770218228,Right-wing,1558,7
Reformed Political Party,2002.0,0.2905591200733272,Right-wing,1091,7
DENK,2017.0,0.3274336283185841,Left-wing,2260,7
Green Left,2012.0,0.4890371782650143,Left-wing,1049,7
Party for the Animals,2010.0,0.2308196721311475,Left-wing,1525,7
Party for the Animals,2012.0,0.247594050743657,Left-wing,1143,7
Party for the Animals,2017.0,0.3578826237054085,Left-wing,869,7
Party of Freedom,2010.0,0.272365805168986,Right-wing,503,8
Christian Union,2012.0,0.4310850439882698,Other,341,8
Labour Party,2002.0,0.2351598173515981,Left-wing,876,8
Socialist Party,2017.0,0.4723557692307692,Left-wing,832,8
Christian Democratic Appeal,2010.0,0.1584507042253521,Right-wing,852,8
Labour Party,2017.0,0.2702928870292887,Left-wing,1195,8
Christian Union,2002.0,0.2089985486211901,Other,689,8
People’s Party for Freedom and Democracy,2017.0,0.1908127208480565,Right-wing,566,8
Democrats‘66,2003.0,0.2532855436081243,Other,837,8
Democrats‘66,2010.0,0.2373158756137479,Other,611,8
Christian Democratic Appeal,2006.0,0.1707317073170731,Right-wing,533,8
Socialist Party,2002.0,0.4448598130841121,Left-wing,535,8
Christian Union,2010.0,0.2018348623853211,Other,327,8
Christian Democratic Appeal,2002.0,0.1171171171171171,Right-wing,111,8
Christian Democratic Appeal,2017.0,0.1891385767790262,Right-wing,534,8
List Pim Fortuyn,2003.0,0.3072289156626506,Right-wing,166,8
Socialist Party,2003.0,0.2421307506053268,Left-wing,826,8
Democrats‘66,2017.0,0.2767527675276753,Other,813,8
Socialist Party,2010.0,0.4668508287292817,Left-wing,724,8
People’s Party for Freedom and Democracy,2006.0,0.2217090069284064,Right-wing,433,8
Party of Freedom,2006.0,0.4460580912863071,Right-wing,482,8
Socialist Party,2012.0,0.3896296296296296,Left-wing,675,8
Socialist Party,2006.0,0.3417721518987341,Left-wing,79,8
Christian Union,2017.0,0.1678004535147392,Other,441,8
Democrats‘66,2002.0,0.1502590673575129,Other,193,8
People’s Party for Freedom and Democracy,2002.0,0.0759493670886076,Right-wing,79,8
People’s Party for Freedom and Democracy,2012.0,0.1461038961038961,Right-wing,308,8
Labour Party,2003.0,0.3636363636363636,Left-wing,33,8
Christian Democratic Appeal,2012.0,0.1463414634146341,Right-wing,41,8
Democrats‘66,2012.0,0.2576687116564417,Other,163,8
Labour Party,2012.0,0.1375,Left-wing,160,8
Labour Party,2010.0,0.4180327868852459,Left-wing,122,8
Democrats‘66,2006.0,0.1803652968036529,Other,438,8
People’s Party for Freedom and Democracy,2010.0,0.1159420289855072,Right-wing,276,8
Party of Freedom,2017.0,0.2544802867383512,Right-wing,279,8
Labour Party,2006.0,0.074074074074074,Left-wing,81,8
People’s Party for Freedom and Democracy,2003.0,0.2941176470588235,Right-wing,17,8
Forum for Democracy,2017.0,0.3023255813953488,Right-wing,129,8
Party of Freedom,2012.0,0.75,Right-wing,20,8
Christian Union,2006.0,0.125,Other,8,8
Green Left,2002.0,0.1717902350813743,Left-wing,553,8
Green Left,2012.0,0.203347280334728,Left-wing,1195,8
Green Left,2006.0,0.1262135922330097,Left-wing,206,8
Green Left,2010.0,0.307070707070707,Left-wing,990,8
Party for the Animals,2012.0,0.1402183039462636,Left-wing,1191,8
Reformed Political Party,2012.0,0.2554744525547445,Right-wing,137,8
50Plus,2012.0,0.1771315267680105,Other,1513,8
Reformed Political Party,2006.0,0.206401766004415,Right-wing,1812,8
Green Left,2017.0,0.221056721056721,Left-wing,2574,8
Party for the Animals,2017.0,0.0826568265682656,Left-wing,1355,8
50Plus,2017.0,0.2089407191448007,Other,2058,8
Reformed Political Party,2002.0,0.1777920410783055,Right-wing,1558,8
Party for the Animals,2006.0,0.1924839596700275,Left-wing,1091,8
Reformed Political Party,2017.0,0.2101769911504424,Right-wing,2260,8
Reformed Political Party,2010.0,0.1611058150619637,Right-wing,1049,8
Green Left,2003.0,0.1363934426229508,Left-wing,1525,8
Party for the Animals,2010.0,0.1916010498687664,Left-wing,1143,8
DENK,2017.0,0.0678941311852704,Left-wing,869,8
List Pim Fortuyn,2003.0,0.5898078529657477,Right-wing,1197,9
Labour Party,2006.0,0.2392108508014796,Left-wing,811,9
People’s Party for Freedom and Democracy,2010.0,0.2600732600732601,Right-wing,819,9
Christian Union,2012.0,0.3191747572815534,Other,824,9
People’s Party for Freedom and Democracy,2002.0,0.2003367003367003,Right-wing,594,9
Christian Democratic Appeal,2002.0,0.2722689075630252,Right-wing,595,9
People’s Party for Freedom and Democracy,2006.0,0.2559440559440559,Right-wing,715,9
Party of Freedom,2010.0,0.545346062052506,Right-wing,838,9
Christian Democratic Appeal,2017.0,0.2649253731343283,Right-wing,804,9
Party of Freedom,2017.0,0.5016872890888638,Right-wing,889,9
Democrats‘66,2012.0,0.1865509761388286,Other,461,9
Democrats‘66,2010.0,0.2144329896907216,Other,485,9
Socialist Party,2012.0,0.4613138686131386,Left-wing,685,9
Socialist Party,2002.0,0.3104524180967238,Left-wing,641,9
Democrats‘66,2006.0,0.1886792452830188,Other,530,9
Socialist Party,2010.0,0.2988505747126437,Left-wing,261,9
Christian Democratic Appeal,2010.0,0.2125,Right-wing,80,9
Christian Union,2006.0,0.2092511013215859,Other,454,9
Democrats‘66,2017.0,0.4225941422594142,Other,478,9
Christian Union,2017.0,0.2880434782608695,Other,184,9
Labour Party,2002.0,0.2699619771863117,Left-wing,263,9
Democrats‘66,2003.0,0.3214285714285714,Other,28,9
Democrats‘66,2002.0,0.2012578616352201,Other,318,9
Socialist Party,2017.0,0.374331550802139,Left-wing,374,9
Christian Democratic Appeal,2006.0,0.376595744680851,Right-wing,470,9
Forum for Democracy,2017.0,0.3399339933993399,Right-wing,303,9
Party of Freedom,2006.0,0.3275862068965517,Right-wing,522,9
People’s Party for Freedom and Democracy,2012.0,0.8765432098765432,Right-wing,81,9
Labour Party,2012.0,0.5486111111111112,Left-wing,576,9
Socialist Party,2003.0,0.5602836879432624,Left-wing,141,9
Christian Union,2010.0,0.3388429752066115,Other,121,9
Christian Union,2002.0,0.2290076335877862,Other,131,9
People’s Party for Freedom and Democracy,2017.0,0.1949152542372881,Right-wing,118,9
Party of Freedom,2012.0,0.1111111111111111,Right-wing,9,9
Socialist Party,2006.0,0.2727272727272727,Left-wing,165,9
Labour Party,2010.0,0.294478527607362,Left-wing,163,9
Labour Party,2017.0,0.2916666666666667,Left-wing,48,9
Christian Democratic Appeal,2012.0,0.3047619047619048,Right-wing,105,9
People’s Party for Freedom and Democracy,2003.0,0.2962962962962963,Right-wing,27,9
Labour Party,2003.0,0.7,Left-wing,20,9
Party for the Animals,2017.0,0.1844484629294756,Left-wing,553,9
Party for the Animals,2012.0,0.2820083682008368,Left-wing,1195,9
DENK,2017.0,0.1262135922330097,Left-wing,206,9
Green Left,2012.0,0.2797979797979798,Left-wing,990,9
Reformed Political Party,2012.0,0.2065491183879093,Right-wing,1191,9
Reformed Political Party,2006.0,0.3722627737226277,Right-wing,137,9
Party for the Animals,2010.0,0.2676801057501652,Left-wing,1513,9
50Plus,2012.0,0.217439293598234,Other,1812,9
Reformed Political Party,2002.0,0.2435897435897435,Right-wing,2574,9
50Plus,2017.0,0.2339483394833948,Other,1355,9
Green Left,2002.0,0.2264334305150631,Left-wing,2058,9
Green Left,2010.0,0.2342747111681643,Left-wing,1558,9
Green Left,2003.0,0.2905591200733272,Left-wing,1091,9
Green Left,2006.0,0.2345132743362832,Left-wing,2260,9
Party for the Animals,2006.0,0.2936129647283126,Left-wing,1049,9
Reformed Political Party,2010.0,0.241311475409836,Right-wing,1525,9
Reformed Political Party,2017.0,0.2650918635170604,Right-wing,1143,9
Green Left,2017.0,0.2059838895281933,Left-wing,869,9
